idx,label,label_text,text_original,label_domain_text,label_subcat_text,text_preceding,text_following,manifesto_id,doc_id,country_name,date,party,cmp_code_hb4,cmp_code,label_subcat_text_simple
20178,0,Other,Ensure the focus remains on police officers carrying out frontline services rather than administration;,Fabric of Society,Law and Order: Positive,We will: Campaign to include Kincora in the terms of reference for the national inquiry into historical child abuse;,Monitor the PSNI's efforts in tackling the threats posed by serious crime;,51621_201505,21,United Kingdom,201505,51621,605,605,Law and Order: Positive
20404,0,Other,Our clinical staff and medical researchers need the most comprehensive and up-to-date evidence-based information and Plaid Cymru supports the All Trials campaign for publication of all clinical trials.,Welfare and Quality of Life,Welfare State Expansion,"That’s why we support the development of eHealth and Telemedicine, to increase quality and speed of patient care, and pushed for this in our 2013 Budget agreement.","We will also work to ensure that Wales improves its share of health research funding, attracting quality researchers to Wales.",51901_201505,22,United Kingdom,201505,51901,504,504,Welfare State
55743,0,Other,"the largest infrastructure investment since President Eisenhower,",Economy,Technology and Infrastructure: Positive,"His Recovery Act represented the largest education investment since President Johnson,","the single largest clean energy investment ever,",61320_201211,60,United States,201211,61320,411,411,Technology and Infrastructure: Positive
120732,0,Other,"Whānaungatanga is the key to strengthening the place of Aotearoa New Zealand in the international community and forging enduring political, cultural and economic relationships.",External Relations,Internationalism: Positive,and introduce a leasehold only policy,We support tangata whenua to grow relationships with our international trading partners. The Māori Party will:,64901_201709,142,New Zealand,201709,64901,107,107,Internationalism
55816,0,Other,"But when the housing bubble burst, it hurt everyone, including responsible homeowners who played by the rules, but saw their home values decline and their neighbors’ houses sit vacant.",Economy,Economic Goals,"Stabilizing the Housing Market and Hard-Hit Communities. For more than a decade, irresponsible lenders tricked buyers into signing subprime loans while too many homeowners got in over their heads by buying homes they couldn’t afford.",The housing market’s dramatic collapse did more than punish millions of innocent Americans; it also triggered the economy’s downward spiral into recession.,61320_201211,60,United States,201211,61320,408,408,Economic Goals
40513,0,Other,Asylum seekers - persons not entitled to work while their application for asylum is considered.,Social Groups,Underprivileged Minority Groups,"They do not have an entitlement to come here, and there are cases where persons remain here illegally without a permit or after a permit has expired.",About 90% of asylum applications are rejected.,53420_200705,47,Ireland,200705,53420,705,705,Underprivileged Minority Groups
72409,0,Other,It is time to ensure people’s weekend rates are protected by law.,Social Groups,Labour Groups: Positive,It is time that people have certainty about the future of their weekend rates.,"Labor talks tough on penalty rates, yet they have committed to joining the Liberals in accepting weekend penalty rates being cut should the Fair Work Commission hit Sunday rates of pay.",63110_201607,72,Australia,201607,63110,701,701,Labour Groups
40578,0,Other,"Research shows that participation in sport improves general behaviour,",Welfare and Quality of Life,Culture: Positive,- as well as helping to reduce the likelihood of anti-social behaviour.,"respect for authority, discipline, attention levels, self-confidence and attitude to peers.",53420_200705,47,Ireland,200705,53420,502,502,Culture: Positive
40103,0,Other,Strengthening the relevant research structures and capacity.,Economy,Technology and Infrastructure: Positive,Supporting development of further and continuing education.,Increasing the number of NEPS psychologists from 127 today to over 200 in the next two years,53420_200705,47,Ireland,200705,53420,411,411,Technology and Infrastructure: Positive
50024,0,Other,"Remove the cap on the expansion of the DEIS programme to new schools and enhance investment in underperforming DEIS schools at a cost of €9.5m per annum,",Welfare and Quality of Life,Education Expansion,"Implement a coordinated plan across all schemes to help schools serving disadvantaged families and communities,","Reverse cuts and increase supports to the School Completion Programme that aims to help at risk school leavers to complete their education at a cost of €5.5m annually,",53620_201602,53,Ireland,201602,53620,506,506,Education
